id	pop	urban	black	white	asian	native	highschool	college	income	age
22031	27047	22.74	37.38	59.10	0.37	0.86	79.2	13.6	28340	39.6
22033	445337	93.12	45.76	48.06	3.23	0.19	87.3	32.9	33786	33.3
22035	7419	65.42	71.13	27.16	0.00	0.00	62.2	8.3	16620	31.7
22037	19756	0	44.95	53.74	0.26	0.16	78.3	12.4	25928	41.9
22039	33765	38.91	27.42	68.50	0.35	0.18	66.2	10.7	28650	35.5
22041	20464	25.81	33.12	65.84	0.05	0.03	69.5	11.3	22760	38
22043	22372	14.41	14.33	79.95	0.24	1.24	79.8	11.8	28440	37.5
22045	73799	71.86	31.23	61.88	2.79	0.09	74.8	13.4	28544	35.9
22047	33159	40.79	49.15	49.31	0.05	0.20	72.7	11	29311	38.4
22049	15999	34.47	30.23	67.95	0.45	0.03	82.3	13.5	28651	39.5
22051	435204	98.86	26.52	63.77	4.17	0.40	82.4	23.2	32436	38.8
22053	31399	49.3	16.49	80.23	0.34	0.68	75.5	11.6	30500	38
22055	234963	91.68	25.53	69.97	1.61	0.19	84.2	27.6	34573	34.2
22057	97688	75.78	13.28	79.51	0.82	2.20	72.1	14.3	34581	36.7
22059	14927	26.81	12.35	85.61	0.01	0.99	77	13.1	31061	38.7
22061	47480	59.32	40.81	53.97	1.78	0.14	84.5	31.8	27656	27.4
22063	135925	58.88	5.98	90.96	0.46	0.30	83.5	16.4	37450	35.6
22065	11803	77.56	63.08	35.96	0.00	0.08	72.8	10.9	23597	34.2
22067	26739	49.96	48.17	50.14	0.34	0.08	73.2	11.1	25072	39.6
22069	39258	49.95	40.44	54.53	0.64	1.27	78.7	21.2	26843	33.6
22071	382922	99.41	59.84	34.03	2.93	0.20	83.4	31.6	30022	35.5
22073	156398	75.81	37.52	60.00	0.95	0.27	84.1	23.5	29351	34.9
22075	23584	80.46	20.72	69.48	3.58	1.09	80.3	17.4	36886	36.3
22077	22366	42.19	35.21	62.27	0.12	0.24	75.6	15.3	30507	42.7
22079	132373	60.47	31.99	63.96	1.54	0.60	82.1	19.4	29678	37.3
22081	8757	0	37.35	58.00	0.07	0.41	74.5	12.5	25855	40
22083	20692	33.95	36.37	62.22	0.11	0.07	73.8	12.2	26447	37.8
22085	24144	11.8	16.75	70.38	0.39	7.92	79.6	11.6	29280	40.8
22087	44091	95.75	21.95	71.19	2.26	0.66	79.3	9.9	29873	33.2
22089	52708	88.51	26.36	70.32	0.99	0.23	84.5	19.7	39530	37.4
22091	10714	0	53.17	44.57	0.43	1.12	76.6	11.1	25470	38.5
22093	21581	72.3	49.99	48.59	0.25	0.11	82.2	12.4	34873	38.8
22095	43888	86.55	55.12	41.07	0.78	0.06	81.5	15.8	30927	36.3
22097	83699	51.83	41.19	56.23	0.36	0.06	73	12.5	28917	36.4
22099	53385	50.43	29.32	65.96	0.99	0.78	74.1	11.6	29059	36.9
22101	53053	86.96	31.39	60.21	1.70	1.08	69.9	10.4	28763	38.1
22103	246269	76.78	11.59	83.72	1.55	0.45	88	30.1	37760	39.8
22105	127115	59.07	29.35	67.21	0.79	0.36	79.1	19.7	31106	34.7
22107	4793	0	55.69	43.73	0.00	0.00	71.4	12.9	20249	42.6
22109	113099	79.37	19.08	71.11	0.84	5.37	73	13.8	32665	35.4
22111	22460	17.09	25.58	71.49	0.14	0.07	80.3	13.8	29541	41.4
22113	59524	45.38	14.15	81.25	2.24	0.52	76	11.7	30828	36.9
22115	52101	50.1	14.35	76.55	1.70	1.25	84.5	15.6	30578	30.1
22117	46367	33.33	29.81	67.19	0.21	0.27	77.5	11.8	24118	39.4
22119	40335	46.96	34.45	63.61	0.25	0.47	75.5	13.5	26937	40.7
22121	25017	69.54	38.05	59.29	0.62	0.28	80.9	16.5	32083	35.5
22123	11370	0	15.98	81.28	0.04	0.27	70.7	9.8	25958	39.9
22125	15384	0	45.53	53.25	0.12	0.29	65.1	12.8	26032	39.6
22127	14695	35.11	31.34	66.43	0.00	0.93	72.6	11.2	26080	40.9
23001	107376	56.63	1.75	92.26	0.77	0.14	86.4	18.4	31063	40.7
23003	69405	19.73	0.86	95.17	0.46	1.65	83.9	16.2	26931	46.9
23005	288204	63.9	2.72	92.27	2.05	0.23	93.3	39.5	35812	42.1
23007	30270	17	0.43	96.73	0.48	0.42	87.7	24.5	28074	45.3
23009	54483	9.89	0.59	96.29	0.95	0.39	91	30.1	30192	47.9
23011	120953	37.17	0.94	95.85	0.83	0.57	90.3	24.1	31685	44
23013	39717	32.07	0.62	96.53	0.65	0.49	89.7	26.9	27486	47.5
23015	34165	0	0.15	97.04	1.51	0.47	92.4	31.6	29693	50.1
23017	57299	16.89	0.34	96.73	0.60	0.49	87.5	18.5	27234	46
23019	152978	42.35	0.77	95.09	1.13	1.14	89.5	23.3	30509	41.6
23021	17044	0	0.52	96.23	0.38	0.55	88.3	15	25719	50
23023	35134	38.32	0.73	95.66	0.68	0.41	91.8	29.6	34236	45.8
23025	51363	19.52	0.53	96.85	0.31	0.42	86.6	15.3	27649	45.4
23027	39071	8.66	0.59	96.72	0.72	0.19	90	23.1	26994	45.4
23029	31925	7.62	0.43	91.36	0.48	4.50	85.2	19	22861	47.3
23031	200536	43.16	0.87	96.07	1.09	0.35	90.1	26.7	33529	44.4
24001	73060	72.75	8.24	88.55	0.79	0.16	85.1	15.9	29631	41.6
24003	559737	94.7	15.90	74.38	3.59	0.22	90	35.7	49626	38.3
24005	825666	93.47	27.48	62.87	5.79	0.26	88.8	35.2	42809	39.1
24009	90527	61.29	12.29	81.60	1.51	0.09	91.9	29	51726	40.7
24011	32653	24	13.51	80.91	0.57	0.09	81.6	15.2	36179	40
24013	167535	60.49	3.31	92.62	1.63	0.18	89.5	31.1	47550	42.4
24015	102175	57.9	6.70	88.59	1.34	0.24	86.7	20.9	41415	40.2
24017	154357	70.5	42.63	47.77	3.08	0.66	90.4	26.1	52200	37.9
24019	32451	43.78	28.05	66.34	1.08	0.08	81	16.5	30096	44.2
24021	243465	74.79	9.12	81.31	4.40	0.27	91.4	35.8	48453	39.2
24023	29677	16.1	0.63	97.19	0.31	0.15	84.3	17.5	29912	44.8
24025	249776	82.24	13.51	79.78	2.59	0.18	91	30.5	46455	40.3
24027	308447	90.75	18.32	59.52	16.71	0.16	94.6	58.3	61023	38.7
24029	19819	27.41	14.88	82.25	1.04	0.18	86	30.2	31590	46.5
24031	1026371	97.62	17.81	55.17	14.59	0.28	91	56.7	52328	38.6
24033	897693	98.03	63.51	19.37	4.24	0.38	85.8	29.6	43806	36.1
24035	48712	45.51	7.23	89.71	0.75	0.08	89.7	29.6	43732	43.8
24037	110675	49.58	14.07	79.21	2.68	0.20	89	27.4	50761	36.3
24039	25899	54.21	41.84	52.97	1.04	0.27	80.9	14.3	27903	37
24041	37668	45.34	11.08	82.99	1.39	0.21	88	32.7	35043	49.4
24043	149571	70.51	10.30	83.51	1.59	0.21	83.4	18.7	35041	40.7
24045	101527	74.19	24.62	68.05	3.18	0.21	84.3	24.7	34071	35.7
24047	51441	64.47	13.72	82.75	1.41	0.16	88.4	26.1	33812	49.4
24510	621000	100	62.99	30.26	2.53	0.29	77.4	25.2	32772	34.7
25001	214703	92.52	2.61	92.39	1.43	0.42	94.7	40.5	37434	51.8
25003	128563	68.41	2.65	91.52	1.51	0.23	90.2	29.6	32777	46.1
25005	554868	90.17	3.77	86.42	2.16	0.12	80.1	24.7	38483	40.7
25007	17137	60.97	3.70	88.08	0.31	1.59	93.5	40	34927	46.5
25009	769362	95.76	4.05	80.04	3.43	0.22	88.2	36.1	42643	40.7
25011	70916	45.57	1.25	93.73	1.61	0.24	91.1	32.5	35091	45.4
25013	468072	91.43	8.61	79.82	2.15	0.32	83.2	23.8	36577	38.6
25015	161035	72.56	2.82	88.54	5.17	0.17	92.4	41.3	40110	36
25017	1567610	96.97	5.02	78.39	10.85	0.15	91.6	49.3	47380	38.5
25019	10694	81.1	6.79	85.30	0.98	0.58	93.4	40.2	42366	39.1
25021	691218	98.76	6.38	80.03	10.04	0.09	93.1	47.4	50457	41
25023	506657	89.69	9.09	84.63	1.26	0.16	91.8	32.5	42939	42.4
25025	767719	99.93	22.55	55.39	8.56	0.37	83.1	38.9	39239	32.4
25027	813589	81.61	4.80	84.75	4.55	0.19	88.6	32.9	41906	39.9
26001	10461	1.08	0.25	97.35	0.41	0.50	84.3	12.4	21558	57.4
26003	9396	30.96	7.32	85.48	0.28	2.69	86.2	16.9	25890	49
26005	113666	35.53	1.43	94.40	0.65	0.53	88.9	19.4	32293	40
26007	28929	48.17	0.59	96.83	0.40	0.46	87.6	15.5	27441	47.3
26009	23215	0	0.34	95.90	0.27	0.94	89.5	23.3	25742	50
26011	15327	0	0.50	96.58	0.38	1.34	81.4	10.6	23520	48.9
26013	8612	0	18.20	73.63	0.42	4.09	82.2	11.4	28775	43.1
26015	59316	22.87	0.62	96.31	0.51	0.26	90.5	16.6	33116	42.6
26017	106107	69.69	1.49	94.58	0.58	0.32	87.4	18	30161	42.7
26019	17462	0	0.43	95.96	0.38	1.27	89.9	25.2	26009	48.6
26021	155134	67.14	14.82	78.28	1.88	0.31	86.6	23.3	29735	41.7
26023	43603	37.3	2.30	94.25	0.43	0.27	86.6	14.1	27146	40.8
26025	134691	69.02	10.81	82.39	2.03	0.72	87.1	18.8	31014	40
26027	51795	28.82	4.80	88.58	0.77	1.15	85.2	15.8	30670	44.6
26029	26172	29.6	0.35	95.01	0.39	1.18	91.1	24.5	30585	47.3
26031	25579	17.27	0.73	93.27	0.37	2.03	88.2	17.8	22701	49.6
26033	38330	51.06	6.69	71.41	1.00	14.54	88	18	26604	39.8
26035	30608	29.36	0.51	96.45	0.25	0.47	82.6	10.3	24256	46.5
26037	77245	47.07	1.52	93.91	1.59	0.17	93	27.2	40200	40.4
26039	13840	27.41	0.51	96.20	0.67	0.28	84.3	14.1	23071	49.7
26041	36570	56.25	0.25	94.08	0.26	2.01	90.6	18.7	28354	46.6
26043	25889	67.23	0.54	96.59	0.54	0.68	92.2	17.9	27979	46.5
26045	108544	62.03	6.19	87.08	1.90	0.49	92.4	24.3	36436	41
26047	33091	25.11	0.66	92.56	0.57	2.23	92.8	29.5	29579	44.8
26049	413090	83.24	20.24	74.84	0.98	0.39	88.1	19	31616	39.9
26051	25367	11.42	0.35	97.39	0.49	0.64	84.2	11.1	25603	49.1
26053	15650	31.83	4.52	90.50	0.54	2.39	90.2	18.6	24644	48.5
26055	90715	51.98	1.28	94.62	0.65	1.22	92.8	28.9	29802	42.5
26057	41676	39.84	5.68	91.30	0.26	0.46	87	13.5	27142	39.2
26059	46024	30.87	0.62	97.11	0.28	0.31	86.6	14.2	28048	41.9
26061	36565	62.18	0.77	93.49	2.98	0.42	89.9	26.9	25088	33
26063	32021	10.54	0.39	97.38	0.61	0.43	84.6	13.8	26477	48.3
26065	284559	86.79	11.18	75.22	5.81	0.38	90.7	35.5	34595	31.6
26067	64126	39.46	3.73	91.17	0.30	0.59	86.7	13.1	30657	38.2
26069	25373	41.09	0.70	96.18	0.60	0.95	84.4	13.6	21634	52.1
26071	11393	27.15	0.55	96.01	0.46	1.26	88.3	15.1	25430	53.5
26073	70574	53.41	2.49	88.48	1.67	2.74	89.2	25.8	29544	27
26075	159483	58.18	8.56	87.47	0.71	0.46	88	17.5	31567	40.8
26077	258605	82.45	10.85	81.54	2.34	0.27	91.7	33.4	34177	34.1
26079	17259	15.55	0.68	96.25	0.51	0.61	84.8	11.6	23326	44.6
26081	629352	84.32	9.65	80.87	2.68	0.46	88.3	29.9	32595	34.9
26083	2195	0	0.91	98.45	0.14	0.41	90.8	22	23674	55.1
26085	11415	0	7.24	87.46	0.16	0.71	79.7	8.5	22165	51.8
26087	88310	22.65	1.24	95.71	0.43	0.31	89.1	17	33212	43.5
26089	21764	8.74	0.50	92.77	0.77	3.34	92.7	39.4	30011	53.3
26091	98673	48.18	2.93	92.57	0.27	0.45	87.9	19.2	31289	41.2
26093	185841	63.09	0.50	96.48	0.94	0.24	93.6	31.2	42164	42.5
26095	6451	48.64	7.47	79.54	0.03	8.09	82.6	13.5	26521	44.5
26097	10998	22.78	2.19	74.80	0.87	16.14	89.1	20.1	24942	51.7
26099	859703	97.19	10.65	82.71	3.54	0.25	87.6	21.8	37013	40.9
26101	24465	38.84	2.85	91.56	0.41	1.97	86.9	16.8	24336	48.5
26103	67418	58.51	1.64	93.31	0.76	0.99	91.7	29.7	30720	38.9
26105	28755	37.31	0.87	95.52	0.58	0.90	88.1	19.4	25220	45.8
26107	43259	33.27	2.64	93.17	0.83	0.49	87.7	20.1	26866	35.8
26109	23568	35.67	0.28	94.56	0.28	2.27	89.3	13.4	29685	47.8
26111	83559	57.22	1.46	93.54	2.26	0.45	91.4	32.2	33811	41.3
26113	15032	0	0.57	96.85	0.46	0.72	85.6	12.9	25884	43.2
26115	149945	62.44	2.33	94.75	0.62	0.41	87.7	17	36697	41.9
26117	62922	15.38	2.00	94.28	0.39	0.54	85	12.7	27421	40.4
26119	9317	0	0.25	97.01	0.02	0.73	83.9	10.6	21655	55
26121	172148	76.69	13.71	80.70	0.55	0.73	87.7	16.5	29296	39
26123	47957	16.16	1.36	93.89	0.34	0.56	85.2	13.2	28889	42.7
26125	1235215	95.21	13.82	75.90	6.53	0.26	92.2	42.2	44163	40.9
26127	26152	10.11	1.17	95.24	0.25	0.68	82.7	14.3	23292	42.6
26129	21103	0	0.30	96.85	0.54	1.19	81.3	10.7	21702	49.5
26131	6165	0	0.28	96.16	0.76	1.09	90.3	16.5	25440	56.6
26133	23172	0	0.94	96.52	0.30	0.74	85.2	11.9	26475	43.1
26135	8374	0	0.59	96.64	0.07	0.66	80.6	8.9	22939	51.6
26137	24198	34.34	0.47	96.00	0.60	0.65	89.2	19.4	25860	44.6
26139	276583	79.68	1.45	90.33	2.73	0.46	90.5	28.8	34549	34.7
26141	12955	19.14	0.52	97.14	0.38	0.40	85.3	14.3	23241	53.9
26143	23900	33.95	0.20	96.81	0.22	1.13	83.7	13.6	20504	54.9
26145	195201	68.88	18.52	75.07	1.19	0.24	86.6	18	30068	40.4
26147	160069	61.35	2.13	93.60	0.72	0.19	87.8	15	31772	42.9
26149	60923	45.57	2.52	91.59	0.52	0.48	84.2	14	30936	39.3
26151	41761	9.8	0.56	96.70	0.36	0.33	85.2	11	27424	44.6
26153	8186	41.04	0.59	86.95	1.84	5.97	86.5	13.2	26536	50.4
26155	68800	45.02	0.43	96.85	0.50	0.26	89.3	14.9	30836	41.7
26157	54014	15.84	1.23	96.50	0.34	0.26	84.8	12.4	27743	43.8
26159	75216	29.14	3.39	87.21	0.54	0.78	84.8	18.3	30690	41.4
26161	358082	83.55	12.00	73.98	8.54	0.30	93.6	50.8	40682	33.4
26163	1767593	99.3	39.31	53.18	2.95	0.34	83.2	20.2	32711	37.8
26165	32829	35.71	0.68	96.11	0.62	0.64	87.4	16.4	27542	41.9
27001	15722	0	0.39	95.01	0.33	1.97	88.1	14.4	25491	53.6
27003	341249	86.5	5.20	85.46	4.14	0.66	92.8	25.7	41068	37.9
27005	33375	24.53	0.46	87.79	0.49	7.54	90	21.3	28479	42.2
27007	45644	32.91	0.91	73.61	0.86	21.08	89	29.1	28658	33.4
27009	39457	59.99	2.65	93.85	1.11	0.42	90.2	19.6	31913	35.8
27011	5098	0	0.18	98.82	0.00	0.00	88.2	16	25853	49.2
27013	65524	73.11	3.31	91.64	2.06	0.40	93	30.1	31684	30.5
27015	25327	65.06	0.23	97.08	0.66	0.22	88.4	18.5	30713	43.3
27017	35482	44.83	1.48	89.37	0.61	5.18	90.3	21.4	34358	41.1
27019	97143	81.17	1.43	92.86	2.75	0.14	94.8	42.7	44811	37.1
27021	28633	0	0.35	84.92	0.58	11.09	89.6	20.2	26973	48.4
27023	12126	49.66	0.54	92.90	0.67	1.46	87.1	15.8	28982	43.1
27025	54041	44.41	1.24	95.65	0.71	0.40	91	17	38892	40.7
27027	61402	72.08	2.07	92.22	1.05	1.25	92.4	31.5	33932	32.6
27029	8764	0	0.33	86.31	0.46	9.19	84.4	14.5	26138	42.6
27031	5215	0	0.29	86.81	0.92	8.23	93	32.9	25699	51.8
27033	11557	37.73	0.62	90.63	2.88	0.47	84.9	15.7	26366	43.2
27035	63321	37.26	0.61	96.33	0.45	1.18	91.3	22	29991	43.8
27037	411402	95.07	5.37	83.75	4.65	0.28	94.4	38.1	44569	37.6
27039	20361	48.24	0.33	96.42	0.89	0.27	90	21.9	38100	37.8
27041	36862	47.16	0.58	97.37	0.21	0.37	91.2	21.4	30905	44.4
27043	14119	22.38	0.20	97.47	0.33	0.08	89	15.3	27360	46.9
27045	20877	6.72	0.42	98.18	0.44	0.08	86.7	19.3	31443	43
27047	30751	57.17	1.32	94.73	1.43	0.29	85.8	13.8	28673	44.4
27049	46450	52.96	1.21	95.35	0.53	1.13	90.2	22.7	35244	43.3
27051	5943	0	0.03	97.46	0.12	0.44	85.8	18.1	26580	45.9
27053	1209265	97.78	12.45	73.76	6.88	0.66	92.1	44	41487	36.2
27055	18791	42.61	0.46	97.21	0.40	0.21	91.1	22	31021	45.4
27057	20640	16.63	0.66	94.30	0.61	2.14	91.1	23.3	28131	48.3
27059	38461	37.74	0.59	95.76	0.87	0.46	90.8	16	36253	39.5
27061	45356	20.61	0.49	92.96	0.42	3.51	92.3	20.8	28394	45.9
27063	10163	30.87	0.23	95.57	2.19	0.09	90.5	16.2	30847	43.4
27065	15918	22.6	0.34	96.65	0.48	0.97	87.1	13.9	29802	44.3
27067	42510	55.47	3.68	88.84	0.72	0.55	88.1	21	30039	39.6
27069	4436	0	0.63	97.99	0.38	0.20	88.6	19.1	29263	48
27071	12930	53	0.92	93.63	0.44	3.64	89	16.3	30327	48.2
27073	6916	0	1.01	97.21	0.40	0.20	88.4	16.2	29817	50
27075	10721	33.02	0.90	96.91	0.00	0.52	93.5	20.1	29116	50.4
27077	3901	0	0.10	94.00	1.15	0.31	89.6	18.6	27666	50.8
27079	27650	37.84	0.77	95.74	0.45	0.34	89	21.2	34454	41.5
27081	5793	0	0.22	97.57	0.14	0.67	89.8	17.8	27563	46.3
27083	25670	52.07	2.97	89.04	3.51	0.54	88.2	25.7	31443	35.4
27085	35926	53.44	0.16	95.50	0.62	0.21	89.4	18.3	35612	40.4
27087	5480	0	0.35	47.72	0.44	41.48	83.6	13.5	25561	36.1
27089	9406	0	0.22	97.47	0.21	0.34	85.4	16	31239	43.6
27091	20193	45.96	0.27	97.60	0.75	0.09	86.9	17.5	29456	45.2
27093	23094	34.48	0.54	97.43	0.38	0.32	88.7	15.7	30984	42.1
27095	25788	29.18	0.53	91.11	0.43	5.13	87.7	14.8	30670	40.6
27097	32850	27.18	0.60	97.20	0.51	0.15	86.6	14.5	29401	41.5
27099	39248	64.1	3.38	91.63	2.12	0.11	84.8	15.9	31867	39.5
27101	8463	0	0.41	96.79	0.78	0.30	87.8	15	28694	47.6
27103	33226	74.43	2.86	93.38	1.53	0.22	92.1	33.6	34793	35.8
27105	21729	59.01	4.17	79.75	6.00	0.45	78.5	16	26530	35.8
27107	6638	0	0.75	92.98	0.47	1.48	87.6	14.9	26181	44.9
27109	150104	83.41	5.27	85.25	5.96	0.28	94.3	39.1	39609	36.8
27111	57694	26.41	1.36	95.61	0.65	0.36	88.2	19.7	28849	46.8
27113	14156	63.77	1.65	93.73	0.76	1.48	87.5	15.4	28684	39.6
27115	29067	10.7	2.12	91.46	0.51	2.43	85.9	12.9	27718	44
27117	9285	42.71	1.35	92.72	0.98	1.34	85.7	15.4	28793	42.4
27119	31550	51.53	1.41	93.08	0.76	1.18	86.8	20.6	29143	38.5
27121	10975	0	0.45	97.30	0.35	0.43	89.8	18.4	28939	46.4
27123	531528	99.81	11.21	68.34	13.59	0.64	89.9	38.9	37604	34.6
27125	4042	0	0.57	95.15	0.30	1.63	86.7	13	27380	42.1
27127	15578	30.87	0.65	89.43	3.15	4.93	86.6	16.4	28365	43.5
27129	14995	0	0.30	93.36	0.50	1.36	85.9	16	29852	44.8
27131	65116	74.07	4.17	88.74	2.20	0.42	90.2	27.1	34523	36.5
27133	9554	47.69	0.79	96.38	0.92	0.67	89	16.8	30466	41.6
27135	15609	17.68	0.75	93.34	2.84	1.41	87.5	16.4	30082	41.1
27137	200353	62.89	1.52	92.52	1.05	1.91	92.1	25.6	32394	41.1
27139	139490	82.76	3.01	84.79	5.90	0.70	93.9	36	44970	35.7
27141	91188	55.81	2.08	93.74	1.13	0.52	93	24.2	40939	35.5
27143	14957	0	0.47	96.78	0.65	0.19	86.5	13.4	30931	41.7
27145	153661	63.07	4.50	90.11	1.99	0.35	89.9	23.6	32898	34.1
27147	36541	69.43	2.95	90.59	1.18	0.14	89.4	22	33109	39.5
27149	9762	52.67	0.84	93.43	1.68	1.92	89.7	23.5	29688	32.9
27151	9483	32.62	1.81	95.68	0.18	0.22	87	15.2	25625	44.2
27153	24335	21.61	0.28	95.61	0.48	0.24	85.8	12.2	27907	43.1
27155	3397	0	0.44	92.70	0.00	4.03	88.1	14.7	27323	49.1
27157	21327	35.46	0.22	97.32	0.41	0.24	90.2	17.9	34315	43.9
27159	13755	33.01	0.81	96.40	0.25	0.87	87.7	14.8	25780	43
27161	19034	49.84	2.67	93.26	0.49	0.70	90.5	18.3	31020	39.4
27163	248745	85.53	3.94	86.84	5.07	0.38	95.7	40	46553	39
27165	10996	40.9	0.64	90.67	1.19	0.45	79.6	15	27836	39.7
27167	6479	49.86	0.73	95.29	0.00	1.53	88	18.4	30805	44.1
27169	51145	65.47	1.48	93.92	2.62	0.33	88.8	25.1	31399	34
27171	129922	67.49	1.14	94.73	1.09	0.32	93	23.8	40540	35.8
27173	10038	19.18	0.24	92.53	0.61	3.30	90.1	18.4	28699	43
28001	31747	62.77	53.72	42.59	0.13	0.10	79.6	19.3	24769	40.4
28003	37309	33.65	11.55	84.69	0.25	0.26	77.1	16	27294	39.7
28005	12692	0	42.01	57.61	0.14	0.02	74	9.2	24561	46.1
28007	19085	35.69	42.80	54.96	0.30	0.03	71.9	17.1	25952	40.6
28009	8378	0	36.98	61.06	0.00	0.39	69.1	9.6	24635	42.1
28011	33615	46.04	64.36	32.88	0.86	0.22	71.5	20.4	24882	34.9
28013	14724	0	27.21	67.50	0.03	0.00	67.4	10.1	23164	40.5
28015	10301	0	33.43	64.90	0.51	0.23	76.3	16.4	25373	45.2
28017	17357	14.7	43.40	54.39	0.52	0.05	71.8	11.2	23094	37.1
28019	8320	0	31.41	67.75	0.13	0.25	80.7	10.9	25114	43
28021	9209	0	85.84	12.62	0.87	0.21	83.6	17.5	19272	33
28023	16203	0	34.73	64.44	0.09	0.10	75.1	8.3	25379	42
28025	20147	44.46	58.24	40.47	0.67	0.30	78.4	18.1	26229	38.6
28027	24804	68	77.24	22.01	0.25	0.04	74.2	14.3	21289	33.9
28029	28780	34.42	51.59	45.72	0.30	0.01	76.5	14.1	28114	38
28031	19503	0	37.31	61.75	0.18	0.00	78.8	15.8	27441	38.2
28033	170890	79.57	24.80	70.72	1.33	0.14	87.4	21.1	36456	36.2
28035	76274	70.36	36.82	59.73	0.92	0.25	84.2	25.9	26868	32
28037	7818	0	35.71	63.87	0.04	0.01	78.4	13.2	30573	42.5
28039	23313	11.68	6.99	89.36	1.23	0.22	83.6	11	34570	36.8
28041	13941	0	25.60	72.69	0.00	0.25	73.3	8.3	26866	37.4
28043	21518	47.85	43.76	55.39	0.04	0.25	73.9	18.6	28902	40.3
28045	46028	57.44	9.57	87.11	0.22	0.04	83.2	21.7	31165	41.8
28047	198570	77.16	23.80	68.93	2.85	0.48	83.5	20	29178	35.7
28049	244596	84.72	71.33	26.34	0.83	0.11	83.6	27.2	28079	34
28051	18547	13.15	82.99	15.99	0.29	0.09	67.3	11.2	20117	33.8
28053	8822	50.15	75.92	21.95	0.10	0.10	62.9	11.5	20391	35.6
28055	1352	0	60.21	39.20	0.00	0.00	59.7	4.3	19139	42.3
28057	23511	13.75	6.84	91.37	0.25	0.00	71.4	12.4	29245	40
28059	140850	72.74	21.74	71.90	2.19	0.35	84.6	18.4	31113	38
28061	16538	0	53.57	45.81	0.02	0.01	76.9	11.6	24620	41.6
28063	7528	0	86.18	13.32	0.49	0.00	76.6	20.5	25309	36.3
28065	11771	0	61.24	38.34	0.00	0.00	73.3	11.9	22591	43.1
28067	68313	38.56	28.99	69.04	0.55	0.30	77.1	15.8	27169	36.8
28069	10128	0	60.29	35.51	0.00	3.74	67.5	8.9	22478	41.1
28071	52193	54.42	23.96	72.19	1.92	0.09	85.4	39.3	29966	29.2
28073	59623	49.64	19.90	76.23	1.42	0.14	86.9	31.8	34455	34.3
28075	79233	51.74	42.52	54.37	0.79	0.15	81.6	18.8	27949	37.4
28077	12603	0	33.04	66.02	0.00	0.05	79.5	11.8	31539	40.1
28079	23011	18.81	41.80	51.71	0.32	5.79	73.9	9.6	25647	35.5
28081	85281	54.64	28.52	68.46	0.77	0.19	81	20.9	28327	36.9
28083	30500	82.32	72.85	24.60	0.82	0.00	68.8	16.6	20045	32.8
28085	34691	30.5	30.81	68.22	0.70	0.02	81.5	17.2	28611	38.1
28087	59785	57.4	43.54	53.87	0.92	0.20	80.5	20.1	28372	36.9
28089	101791	72.02	38.18	56.83	2.42	0.17	87.9	42.6	39460	37.1
28091	25810	26.93	32.25	65.83	0.42	0.24	74.3	12.5	26316	39.8
28093	36196	16.58	47.81	49.21	0.10	0.11	69.3	10.2	26695	39.5
28095	36029	30.37	30.47	68.03	0.09	0.03	75.2	13.2	26728	40.9
28097	10353	40.16	44.80	53.68	0.25	0.00	74.6	16.3	24074	42.3
28099	29474	26.15	21.26	60.12	0.43	16.19	73.8	12.4	27030	36
28101	21652	12.94	30.33	63.31	0.24	4.83	81.3	12.7	26968	37.8
28103	11098	25.97	69.22	30.14	0.03	0.46	66	13.1	18639	36.1
28105	49424	63.58	36.98	57.95	2.96	0.10	84.5	39.9	27530	25.2
28107	34319	21.06	50.32	48.51	0.01	0.02	72.4	12.5	26366	36.5
28109	55167	30.07	12.97	84.30	0.32	0.21	80.4	14.6	30950	40.9
28111	12174	0	20.01	78.86	0.07	0.00	79.2	10	28878	40.8
28113	39939	40.56	52.98	44.84	0.49	0.42	77.5	15.7	25262	36.9
28115	30862	16.05	15.14	80.56	0.31	0.10	76	11.4	26868	37.3
28117	25339	23.94	13.43	83.91	0.18	0.00	73.2	11.8	26632	39.5
28119	7634	43	70.46	28.48	0.09	0.00	63.6	11	20204	39
28121	147930	66.09	19.88	77.10	1.14	0.14	87.4	28	36203	37.1
28123	28268	27.83	37.79	57.99	1.09	0.80	70.8	10.3	23877	36.1
28125	4662	0	73.83	25.50	0.41	0.09	70.6	17.8	17691	38.7
28127	27279	15.16	35.41	62.73	0.02	0.37	76	14.3	26759	37.9
28129	16137	0	24.82	74.85	0.09	0.00	77.3	14.8	28241	40.6
28131	17995	21.19	19.48	78.69	0.13	0.65	79	13.5	32261	37.6
28133	27424	54.24	73.76	25.18	0.09	0.21	69.8	13	21646	34.5
28135	14776	19.05	46.62	37.66	1.45	0.50	65.5	9	19683	35.2
28137	28338	22.61	30.57	66.99	0.26	0.06	79.7	14.1	28422	36.7
28139	22061	16.16	16.96	80.78	0.34	0.06	72.6	10.4	24041	38.7
28141	19503	0	2.41	94.87	0.11	0.35	75.7	10.7	25461	42.7
28143	10407	33.98	77.35	19.77	0.55	0.00	72.4	14.6	22696	32.4
28145	27989	24.44	14.56	82.15	0.78	0.18	74.7	14.5	25755	38
28147	14812	0	45.79	53.09	0.32	0.00	73.3	14	24331	40.3
28149	47834	59.11	48.34	49.09	0.82	0.11	82.9	24.4	30497	38
28151	48824	82.48	71.67	26.39	0.55	0.10	72.5	17.6	21659	36.4
